Namespace(batch_size=64, beta1=0.5, cuda=False, dataroot='./cifar10', dataset='cifar10', image_size=64, learning_rate=0.0002, local_rank=0, max_workers=1, ndf=64, ngf=64, num_epochs=1, nz=100, out_folder='.', seed=0) 
Using GPU: False 
Rank: 0. World Size: 4 
Rank: 0, Initialize time: 37.3628 s 
Rank: 0, Epoch: 0, Training ... 
[epoch: 0/1][iteration: 0/196][rank: 0] Loss_D: 1.4992, Loss_G: 3.8765, D(x): 0.5807, D(G(z)): 0.5997 / 0.0218, iteration time: 4.3873s 
Rank: 0, Epoch: 0, iteration: 0/196, It. time: 4.3873s, Elapsed time: 41.8119 s 
[epoch: 0/1][iteration: 1/196][rank: 0] Loss_D: 0.9856, Loss_G: 3.3359, D(x): 0.5896, D(G(z)): 0.3327 / 0.0373, iteration time: 4.1878s 
Rank: 0, Epoch: 0, iteration: 1/196, It. time: 4.1878s, Elapsed time: 46.7238 s 
[epoch: 0/1][iteration: 2/196][rank: 0] Loss_D: 0.9339, Loss_G: 4.1497, D(x): 0.7142, D(G(z)): 0.4167 / 0.0166, iteration time: 4.1160s 
Rank: 0, Epoch: 0, iteration: 2/196, It. time: 4.1160s, Elapsed time: 50.8417 s 
[epoch: 0/1][iteration: 3/196][rank: 0] Loss_D: 0.6788, Loss_G: 4.7509, D(x): 0.7534, D(G(z)): 0.2959 / 0.0093, iteration time: 4.1186s 
Rank: 0, Epoch: 0, iteration: 3/196, It. time: 4.1186s, Elapsed time: 54.9620 s 
[epoch: 0/1][iteration: 4/196][rank: 0] Loss_D: 0.8185, Loss_G: 5.1827, D(x): 0.7132, D(G(z)): 0.2771 / 0.0060, iteration time: 4.1565s 
Rank: 0, Epoch: 0, iteration: 4/196, It. time: 4.1565s, Elapsed time: 59.1204 s 
[epoch: 0/1][iteration: 5/196][rank: 0] Loss_D: 0.6375, Loss_G: 5.8253, D(x): 0.7551, D(G(z)): 0.2400 / 0.0032, iteration time: 4.1055s 
Rank: 0, Epoch: 0, iteration: 5/196, It. time: 4.1055s, Elapsed time: 63.2276 s 
[epoch: 0/1][iteration: 6/196][rank: 0] Loss_D: 0.6899, Loss_G: 6.8238, D(x): 0.7623, D(G(z)): 0.2977 / 0.0012, iteration time: 4.0831s 
Rank: 0, Epoch: 0, iteration: 6/196, It. time: 4.0831s, Elapsed time: 67.3125 s 
[epoch: 0/1][iteration: 7/196][rank: 0] Loss_D: 0.4844, Loss_G: 6.9457, D(x): 0.7857, D(G(z)): 0.1795 / 0.0010, iteration time: 4.1029s 
Rank: 0, Epoch: 0, iteration: 7/196, It. time: 4.1029s, Elapsed time: 71.4171 s 
[epoch: 0/1][iteration: 8/196][rank: 0] Loss_D: 0.4070, Loss_G: 7.3643, D(x): 0.8142, D(G(z)): 0.1524 / 0.0007, iteration time: 4.1042s 
Rank: 0, Epoch: 0, iteration: 8/196, It. time: 4.1042s, Elapsed time: 75.5230 s 
[epoch: 0/1][iteration: 9/196][rank: 0] Loss_D: 0.4034, Loss_G: 8.9200, D(x): 0.8597, D(G(z)): 0.2093 / 0.0001, iteration time: 4.0923s 
Rank: 0, Epoch: 0, iteration: 9/196, It. time: 4.0923s, Elapsed time: 79.6170 s 
[epoch: 0/1][iteration: 10/196][rank: 0] Loss_D: 0.1910, Loss_G: 7.4512, D(x): 0.8900, D(G(z)): 0.0510 / 0.0006, iteration time: 4.0908s 
Rank: 0, Epoch: 0, iteration: 10/196, It. time: 4.0908s, Elapsed time: 83.7097 s 
[epoch: 0/1][iteration: 11/196][rank: 0] Loss_D: 0.7785, Loss_G: 11.6983, D(x): 0.9130, D(G(z)): 0.4796 / 0.0000, iteration time: 4.0635s 
Rank: 0, Epoch: 0, iteration: 11/196, It. time: 4.0635s, Elapsed time: 87.7750 s 
[epoch: 0/1][iteration: 12/196][rank: 0] Loss_D: 0.3516, Loss_G: 11.0082, D(x): 0.7576, D(G(z)): 0.0007 / 0.0000, iteration time: 4.0812s 
Rank: 0, Epoch: 0, iteration: 12/196, It. time: 4.0812s, Elapsed time: 91.8579 s 
[epoch: 0/1][iteration: 13/196][rank: 0] Loss_D: 0.1461, Loss_G: 6.0070, D(x): 0.8915, D(G(z)): 0.0121 / 0.0027, iteration time: 4.0466s 
Rank: 0, Epoch: 0, iteration: 13/196, It. time: 4.0466s, Elapsed time: 95.9061 s 
[epoch: 0/1][iteration: 14/196][rank: 0] Loss_D: 2.4605, Loss_G: 12.4510, D(x): 0.9346, D(G(z)): 0.9021 / 0.0000, iteration time: 4.0784s 
Rank: 0, Epoch: 0, iteration: 14/196, It. time: 4.0784s, Elapsed time: 99.9862 s 
[epoch: 0/1][iteration: 15/196][rank: 0] Loss_D: 0.2598, Loss_G: 13.2566, D(x): 0.8078, D(G(z)): 0.0001 / 0.0000, iteration time: 4.0517s 
Rank: 0, Epoch: 0, iteration: 15/196, It. time: 4.0517s, Elapsed time: 104.0396 s 
[epoch: 0/1][iteration: 16/196][rank: 0] Loss_D: 0.2102, Loss_G: 11.3241, D(x): 0.8350, D(G(z)): 0.0001 / 0.0000, iteration time: 4.0823s 
Rank: 0, Epoch: 0, iteration: 16/196, It. time: 4.0823s, Elapsed time: 108.1238 s 
[epoch: 0/1][iteration: 17/196][rank: 0] Loss_D: 0.0787, Loss_G: 5.7272, D(x): 0.9347, D(G(z)): 0.0060 / 0.0037, iteration time: 4.0499s 
Rank: 0, Epoch: 0, iteration: 17/196, It. time: 4.0499s, Elapsed time: 112.1754 s 
[epoch: 0/1][iteration: 18/196][rank: 0] Loss_D: 2.9718, Loss_G: 12.0700, D(x): 0.9719, D(G(z)): 0.9443 / 0.0000, iteration time: 4.0477s 
Rank: 0, Epoch: 0, iteration: 18/196, It. time: 4.0477s, Elapsed time: 116.2248 s 
[epoch: 0/1][iteration: 19/196][rank: 0] Loss_D: 0.2262, Loss_G: 13.1090, D(x): 0.8243, D(G(z)): 0.0001 / 0.0000, iteration time: 3.9989s 
Rank: 0, Epoch: 0, iteration: 19/196, It. time: 3.9989s, Elapsed time: 120.2254 s 
[epoch: 0/1][iteration: 20/196][rank: 0] Loss_D: 0.2428, Loss_G: 11.5901, D(x): 0.8417, D(G(z)): 0.0000 / 0.0000, iteration time: 4.0049s 
Rank: 0, Epoch: 0, iteration: 20/196, It. time: 4.0049s, Elapsed time: 124.2322 s 
[epoch: 0/1][iteration: 21/196][rank: 0] Loss_D: 0.0843, Loss_G: 7.7433, D(x): 0.9228, D(G(z)): 0.0007 / 0.0005, iteration time: 3.9879s 
Rank: 0, Epoch: 0, iteration: 21/196, It. time: 3.9879s, Elapsed time: 128.2218 s 
[epoch: 0/1][iteration: 22/196][rank: 0] Loss_D: 0.4776, Loss_G: 10.5533, D(x): 0.9464, D(G(z)): 0.3353 / 0.0000, iteration time: 4.0155s 
Rank: 0, Epoch: 0, iteration: 22/196, It. time: 4.0155s, Elapsed time: 132.2393 s 
[epoch: 0/1][iteration: 23/196][rank: 0] Loss_D: 0.0763, Loss_G: 9.8877, D(x): 0.9333, D(G(z)): 0.0025 / 0.0001, iteration time: 4.1125s 
Rank: 0, Epoch: 0, iteration: 23/196, It. time: 4.1125s, Elapsed time: 136.3540 s 
[epoch: 0/1][iteration: 24/196][rank: 0] Loss_D: 0.1390, Loss_G: 6.3840, D(x): 0.8937, D(G(z)): 0.0164 / 0.0020, iteration time: 4.0933s 
Rank: 0, Epoch: 0, iteration: 24/196, It. time: 4.0933s, Elapsed time: 140.4490 s 
[epoch: 0/1][iteration: 25/196][rank: 0] Loss_D: 1.4095, Loss_G: 13.7921, D(x): 0.9730, D(G(z)): 0.7360 / 0.0000, iteration time: 4.0528s 
Rank: 0, Epoch: 0, iteration: 25/196, It. time: 4.0528s, Elapsed time: 144.5036 s 
[epoch: 0/1][iteration: 26/196][rank: 0] Loss_D: 0.2019, Loss_G: 14.9104, D(x): 0.8353, D(G(z)): 0.0000 / 0.0000, iteration time: 4.0450s 
Rank: 0, Epoch: 0, iteration: 26/196, It. time: 4.0450s, Elapsed time: 148.5504 s 
[epoch: 0/1][iteration: 27/196][rank: 0] Loss_D: 0.3154, Loss_G: 13.9457, D(x): 0.7868, D(G(z)): 0.0000 / 0.0000, iteration time: 4.0754s 
Rank: 0, Epoch: 0, iteration: 27/196, It. time: 4.0754s, Elapsed time: 152.6277 s 
[epoch: 0/1][iteration: 28/196][rank: 0] Loss_D: 0.0990, Loss_G: 11.9512, D(x): 0.9110, D(G(z)): 0.0000 / 0.0000, iteration time: 4.0517s 
Rank: 0, Epoch: 0, iteration: 28/196, It. time: 4.0517s, Elapsed time: 156.6812 s 
[epoch: 0/1][iteration: 29/196][rank: 0] Loss_D: 0.0415, Loss_G: 8.7480, D(x): 0.9610, D(G(z)): 0.0002 / 0.0002, iteration time: 4.1088s 
Rank: 0, Epoch: 0, iteration: 29/196, It. time: 4.1088s, Elapsed time: 160.7918 s 
