Namespace(batch_size=64, beta1=0.5, cuda=False, dataroot='./cifar10', dataset='cifar10', image_size=64, learning_rate=0.0002, local_rank=0, max_workers=1, ndf=64, ngf=64, num_epochs=1, nz=100, out_folder='.', seed=0) 
Using GPU: False 
Rank: 1. World Size: 4 
Rank: 1, Initialize time: 24.8486 s 
Rank: 1, Epoch: 0, Training ... 
[epoch: 0/1][iteration: 0/196][rank: 1] Loss_D: 1.4997, Loss_G: 3.8765, D(x): 0.5816, D(G(z)): 0.5997 / 0.0218, iteration time: 4.3887s 
Rank: 1, Epoch: 0, iteration: 0/196, It. time: 4.3887s, Elapsed time: 29.2922 s 
[epoch: 0/1][iteration: 1/196][rank: 1] Loss_D: 0.9838, Loss_G: 3.3359, D(x): 0.5908, D(G(z)): 0.3327 / 0.0373, iteration time: 4.1881s 
Rank: 1, Epoch: 0, iteration: 1/196, It. time: 4.1881s, Elapsed time: 34.2031 s 
[epoch: 0/1][iteration: 2/196][rank: 1] Loss_D: 0.8528, Loss_G: 4.1497, D(x): 0.7570, D(G(z)): 0.4167 / 0.0166, iteration time: 4.1190s 
Rank: 1, Epoch: 0, iteration: 2/196, It. time: 4.1190s, Elapsed time: 38.3238 s 
[epoch: 0/1][iteration: 3/196][rank: 1] Loss_D: 0.7380, Loss_G: 4.7509, D(x): 0.7310, D(G(z)): 0.2959 / 0.0093, iteration time: 4.1176s 
Rank: 1, Epoch: 0, iteration: 3/196, It. time: 4.1176s, Elapsed time: 42.4433 s 
[epoch: 0/1][iteration: 4/196][rank: 1] Loss_D: 0.6365, Loss_G: 5.1827, D(x): 0.7565, D(G(z)): 0.2771 / 0.0060, iteration time: 4.1564s 
Rank: 1, Epoch: 0, iteration: 4/196, It. time: 4.1564s, Elapsed time: 46.6014 s 
[epoch: 0/1][iteration: 5/196][rank: 1] Loss_D: 0.5735, Loss_G: 5.8253, D(x): 0.7859, D(G(z)): 0.2400 / 0.0032, iteration time: 4.1061s 
Rank: 1, Epoch: 0, iteration: 5/196, It. time: 4.1061s, Elapsed time: 50.7092 s 
[epoch: 0/1][iteration: 6/196][rank: 1] Loss_D: 0.6777, Loss_G: 6.8238, D(x): 0.7526, D(G(z)): 0.2977 / 0.0012, iteration time: 4.0836s 
Rank: 1, Epoch: 0, iteration: 6/196, It. time: 4.0836s, Elapsed time: 54.7945 s 
[epoch: 0/1][iteration: 7/196][rank: 1] Loss_D: 0.3964, Loss_G: 6.9457, D(x): 0.8332, D(G(z)): 0.1795 / 0.0010, iteration time: 4.0965s 
Rank: 1, Epoch: 0, iteration: 7/196, It. time: 4.0965s, Elapsed time: 58.8983 s 
[epoch: 0/1][iteration: 8/196][rank: 1] Loss_D: 0.3525, Loss_G: 7.3643, D(x): 0.8417, D(G(z)): 0.1524 / 0.0007, iteration time: 4.1040s 
Rank: 1, Epoch: 0, iteration: 8/196, It. time: 4.1040s, Elapsed time: 63.0040 s 
[epoch: 0/1][iteration: 9/196][rank: 1] Loss_D: 0.3695, Loss_G: 8.9200, D(x): 0.8892, D(G(z)): 0.2093 / 0.0001, iteration time: 4.0932s 
Rank: 1, Epoch: 0, iteration: 9/196, It. time: 4.0932s, Elapsed time: 67.0989 s 
[epoch: 0/1][iteration: 10/196][rank: 1] Loss_D: 0.1441, Loss_G: 7.4512, D(x): 0.9174, D(G(z)): 0.0510 / 0.0006, iteration time: 4.0900s 
Rank: 1, Epoch: 0, iteration: 10/196, It. time: 4.0900s, Elapsed time: 71.1908 s 
[epoch: 0/1][iteration: 11/196][rank: 1] Loss_D: 0.7560, Loss_G: 11.6983, D(x): 0.9328, D(G(z)): 0.4796 / 0.0000, iteration time: 4.0647s 
Rank: 1, Epoch: 0, iteration: 11/196, It. time: 4.0647s, Elapsed time: 75.2572 s 
[epoch: 0/1][iteration: 12/196][rank: 1] Loss_D: 0.2197, Loss_G: 11.0082, D(x): 0.8255, D(G(z)): 0.0007 / 0.0000, iteration time: 4.0802s 
Rank: 1, Epoch: 0, iteration: 12/196, It. time: 4.0802s, Elapsed time: 79.3393 s 
[epoch: 0/1][iteration: 13/196][rank: 1] Loss_D: 0.1153, Loss_G: 6.0070, D(x): 0.9141, D(G(z)): 0.0121 / 0.0027, iteration time: 4.0471s 
Rank: 1, Epoch: 0, iteration: 13/196, It. time: 4.0471s, Elapsed time: 83.3882 s 
[epoch: 0/1][iteration: 14/196][rank: 1] Loss_D: 2.4316, Loss_G: 12.4510, D(x): 0.9660, D(G(z)): 0.9021 / 0.0000, iteration time: 4.0782s 
Rank: 1, Epoch: 0, iteration: 14/196, It. time: 4.0782s, Elapsed time: 87.4681 s 
[epoch: 0/1][iteration: 15/196][rank: 1] Loss_D: 0.1886, Loss_G: 13.2566, D(x): 0.8491, D(G(z)): 0.0001 / 0.0000, iteration time: 4.0524s 
Rank: 1, Epoch: 0, iteration: 15/196, It. time: 4.0524s, Elapsed time: 91.5223 s 
[epoch: 0/1][iteration: 16/196][rank: 1] Loss_D: 0.1652, Loss_G: 11.3241, D(x): 0.8643, D(G(z)): 0.0001 / 0.0000, iteration time: 4.0820s 
Rank: 1, Epoch: 0, iteration: 16/196, It. time: 4.0820s, Elapsed time: 95.6061 s 
[epoch: 0/1][iteration: 17/196][rank: 1] Loss_D: 0.0767, Loss_G: 5.7272, D(x): 0.9362, D(G(z)): 0.0060 / 0.0037, iteration time: 4.0494s 
Rank: 1, Epoch: 0, iteration: 17/196, It. time: 4.0494s, Elapsed time: 99.6573 s 
[epoch: 0/1][iteration: 18/196][rank: 1] Loss_D: 2.9896, Loss_G: 12.0700, D(x): 0.9570, D(G(z)): 0.9443 / 0.0000, iteration time: 4.0480s 
Rank: 1, Epoch: 0, iteration: 18/196, It. time: 4.0480s, Elapsed time: 103.7071 s 
[epoch: 0/1][iteration: 19/196][rank: 1] Loss_D: 0.1439, Loss_G: 13.1090, D(x): 0.8820, D(G(z)): 0.0001 / 0.0000, iteration time: 3.9988s 
Rank: 1, Epoch: 0, iteration: 19/196, It. time: 3.9988s, Elapsed time: 107.7078 s 
[epoch: 0/1][iteration: 20/196][rank: 1] Loss_D: 0.2258, Loss_G: 11.5901, D(x): 0.8457, D(G(z)): 0.0000 / 0.0000, iteration time: 4.0067s 
Rank: 1, Epoch: 0, iteration: 20/196, It. time: 4.0067s, Elapsed time: 111.7165 s 
[epoch: 0/1][iteration: 21/196][rank: 1] Loss_D: 0.1586, Loss_G: 7.7433, D(x): 0.8707, D(G(z)): 0.0007 / 0.0005, iteration time: 3.9858s 
Rank: 1, Epoch: 0, iteration: 21/196, It. time: 3.9858s, Elapsed time: 115.7041 s 
[epoch: 0/1][iteration: 22/196][rank: 1] Loss_D: 0.4663, Loss_G: 10.5533, D(x): 0.9580, D(G(z)): 0.3353 / 0.0000, iteration time: 4.0176s 
Rank: 1, Epoch: 0, iteration: 22/196, It. time: 4.0176s, Elapsed time: 119.7235 s 
[epoch: 0/1][iteration: 23/196][rank: 1] Loss_D: 0.0664, Loss_G: 9.8877, D(x): 0.9428, D(G(z)): 0.0025 / 0.0001, iteration time: 4.1127s 
Rank: 1, Epoch: 0, iteration: 23/196, It. time: 4.1127s, Elapsed time: 123.8385 s 
[epoch: 0/1][iteration: 24/196][rank: 1] Loss_D: 0.0739, Loss_G: 6.3840, D(x): 0.9466, D(G(z)): 0.0164 / 0.0020, iteration time: 4.0933s 
Rank: 1, Epoch: 0, iteration: 24/196, It. time: 4.0933s, Elapsed time: 127.9336 s 
[epoch: 0/1][iteration: 25/196][rank: 1] Loss_D: 1.4491, Loss_G: 13.7921, D(x): 0.9380, D(G(z)): 0.7360 / 0.0000, iteration time: 4.0535s 
Rank: 1, Epoch: 0, iteration: 25/196, It. time: 4.0535s, Elapsed time: 131.9891 s 
[epoch: 0/1][iteration: 26/196][rank: 1] Loss_D: 0.2169, Loss_G: 14.9104, D(x): 0.8370, D(G(z)): 0.0000 / 0.0000, iteration time: 4.0450s 
Rank: 1, Epoch: 0, iteration: 26/196, It. time: 4.0450s, Elapsed time: 136.0358 s 
[epoch: 0/1][iteration: 27/196][rank: 1] Loss_D: 0.3408, Loss_G: 13.9457, D(x): 0.7659, D(G(z)): 0.0000 / 0.0000, iteration time: 4.0714s 
Rank: 1, Epoch: 0, iteration: 27/196, It. time: 4.0714s, Elapsed time: 140.1090 s 
[epoch: 0/1][iteration: 28/196][rank: 1] Loss_D: 0.0855, Loss_G: 11.9512, D(x): 0.9226, D(G(z)): 0.0000 / 0.0000, iteration time: 4.0559s 
Rank: 1, Epoch: 0, iteration: 28/196, It. time: 4.0559s, Elapsed time: 144.1666 s 
[epoch: 0/1][iteration: 29/196][rank: 1] Loss_D: 0.0716, Loss_G: 8.7480, D(x): 0.9353, D(G(z)): 0.0002 / 0.0002, iteration time: 4.1086s 
Rank: 1, Epoch: 0, iteration: 29/196, It. time: 4.1086s, Elapsed time: 148.2769 s 
[epoch: 0/1][iteration: 30/196][rank: 1] Loss_D: 0.0558, Loss_G: 4.6063, D(x): 0.9705, D(G(z)): 0.0248 / 0.0120, iteration time: 4.0254s 
Rank: 1, Epoch: 0, iteration: 30/196, It. time: 4.0254s, Elapsed time: 152.3040 s 
[epoch: 0/1][iteration: 31/196][rank: 1] Loss_D: 1.8757, Loss_G: 13.0781, D(x): 0.9568, D(G(z)): 0.8235 / 0.0000, iteration time: 4.0573s 
Rank: 1, Epoch: 0, iteration: 31/196, It. time: 4.0573s, Elapsed time: 156.3631 s 
[epoch: 0/1][iteration: 32/196][rank: 1] Loss_D: 0.1390, Loss_G: 14.5242, D(x): 0.8909, D(G(z)): 0.0000 / 0.0000, iteration time: 4.0601s 
Rank: 1, Epoch: 0, iteration: 32/196, It. time: 4.0601s, Elapsed time: 160.4250 s 
[epoch: 0/1][iteration: 33/196][rank: 1] Loss_D: 0.1421, Loss_G: 14.2000, D(x): 0.8786, D(G(z)): 0.0000 / 0.0000, iteration time: 4.0715s 
Rank: 1, Epoch: 0, iteration: 33/196, It. time: 4.0715s, Elapsed time: 164.4982 s 
[epoch: 0/1][iteration: 34/196][rank: 1] Loss_D: 0.2350, Loss_G: 13.1837, D(x): 0.8445, D(G(z)): 0.0000 / 0.0000, iteration time: 4.0207s 
Rank: 1, Epoch: 0, iteration: 34/196, It. time: 4.0207s, Elapsed time: 168.5207 s 
[epoch: 0/1][iteration: 35/196][rank: 1] Loss_D: 0.1102, Loss_G: 11.5477, D(x): 0.9037, D(G(z)): 0.0000 / 0.0000, iteration time: 4.0648s 
Rank: 1, Epoch: 0, iteration: 35/196, It. time: 4.0648s, Elapsed time: 172.5874 s 
[epoch: 0/1][iteration: 36/196][rank: 1] Loss_D: 0.0542, Loss_G: 9.0718, D(x): 0.9509, D(G(z)): 0.0001 / 0.0001, iteration time: 4.0465s 
Rank: 1, Epoch: 0, iteration: 36/196, It. time: 4.0465s, Elapsed time: 176.6359 s 
[epoch: 0/1][iteration: 37/196][rank: 1] Loss_D: 0.0492, Loss_G: 5.2733, D(x): 0.9603, D(G(z)): 0.0063 / 0.0063, iteration time: 4.1115s 
Rank: 1, Epoch: 0, iteration: 37/196, It. time: 4.1115s, Elapsed time: 180.7497 s 
[epoch: 0/1][iteration: 38/196][rank: 1] Loss_D: 0.8972, Loss_G: 11.9623, D(x): 0.9691, D(G(z)): 0.5607 / 0.0000, iteration time: 4.0783s 
Rank: 1, Epoch: 0, iteration: 38/196, It. time: 4.0783s, Elapsed time: 184.8300 s 
[epoch: 0/1][iteration: 39/196][rank: 1] Loss_D: 0.0651, Loss_G: 12.8634, D(x): 0.9391, D(G(z)): 0.0001 / 0.0000, iteration time: 4.0536s 
Rank: 1, Epoch: 0, iteration: 39/196, It. time: 4.0536s, Elapsed time: 188.8854 s 
